ts,step,dt_ms,tok_per_s,loss,peak_gib,gated_ms
1787731354.973,1384,17.4,58951,10.9384,1.52,0.0
1787731354.990,1385,17.7,57913,10.9705,1.52,0.0
1787731355.008,1386,17.7,57959,10.9349,1.52,0.0
1787731355.615,1387,607.0,1687,10.9483,1.52,0.0
1787731355.637,1388,21.3,48020,10.9590,1.52,0.0
1787731355.659,1389,21.5,47567,10.9592,1.52,0.0
1787731355.680,1390,21.4,47909,10.9525,1.52,0.0
1787731355.702,1391,21.1,48524,10.9555,1.52,0.0
1787731355.723,1392,21.4,47950,10.9399,1.52,0.0
1787731355.744,1393,20.4,50095,10.9577,1.52,0.0
1787731355.766,1394,22.1,46316,10.9382,1.52,0.0
1787731355.787,1395,20.6,49621,10.9668,1.52,0.0
1787731355.809,1396,21.3,48130,10.9326,1.52,0.0
1787731356.417,1397,608.6,1682,10.9422,1.52,0.0
1787731357.024,1398,606.0,1690,10.9517,1.52,0.0
1787731357.060,1399,36.1,28334,10.9559,1.52,0.0
1787731357.099,1400,38.9,26308,10.9440,1.52,0.0
1787731357.136,1401,37.0,27683,10.9385,1.52,0.0
1787731357.154,1402,18.2,56248,10.9526,1.52,0.0
1787731357.172,1403,17.9,57204,10.9327,1.52,0.0
1787731357.191,1404,17.9,57282,10.9599,1.52,0.0
1787731357.209,1405,17.9,57342,10.9515,1.52,0.0
1787731357.226,1406,17.8,57671,10.9391,1.52,0.0
1787731357.244,1407,18.0,56985,10.9746,1.52,0.0
1787731357.262,1408,17.8,57518,10.9906,1.52,0.0
1787731357.280,1409,17.9,57132,10.9680,1.52,0.0
1787731357.298,1410,17.3,59122,10.9637,1.52,0.0
1787731358.497,1411,1198.9,854,10.9558,1.52,0.0
1787731358.558,1412,60.8,16843,10.9545,1.52,0.0
1787731358.593,1413,34.4,29787,10.9556,1.52,0.0
1787731358.611,1414,18.4,55528,10.9406,1.52,0.0
1787731358.630,1415,18.5,55335,10.9404,1.52,0.0
1787731358.648,1416,17.6,58310,10.9688,1.52,0.0
1787731358.666,1417,17.9,57162,10.9360,1.52,0.0
1787731358.683,1418,17.8,57660,10.9540,1.52,0.0
1787731358.702,1419,18.1,56546,10.9458,1.52,0.0
1787731358.719,1420,17.7,57824,10.9598,1.52,0.0
1787731358.738,1421,17.9,57275,10.9691,1.52,0.0
1787731358.755,1422,17.8,57614,10.9562,1.52,0.0
1787731358.773,1423,18.0,57037,10.9387,1.52,0.0
1787731358.791,1424,17.8,57506,10.9881,1.52,0.0
1787731358.809,1425,17.9,57104,10.9753,1.52,0.0
1787731358.827,1426,17.9,57264,10.9569,1.52,0.0
1787731358.845,1427,17.6,58222,10.9264,1.52,0.0
1787731358.863,1428,17.7,57885,10.9433,1.52,0.0
1787731358.881,1429,18.2,56323,10.9445,1.52,0.0
1787731358.899,1430,17.9,57101,10.9562,1.52,0.0
1787731358.917,1431,18.0,57037,10.9493,1.52,0.0
1787731358.935,1432,17.8,57420,10.9401,1.52,0.0
1787731358.953,1433,18.0,57039,10.9600,1.52,0.0
1787731358.971,1434,17.8,57539,10.9289,1.52,0.0
1787731358.989,1435,17.9,57094,10.9529,1.52,0.0
1787731360.186,1436,1196.3,856,10.9433,1.52,0.0
1787731360.236,1437,49.5,20695,10.9504,1.52,0.0
1787731360.290,1438,53.7,19086,10.9516,1.52,0.0
1787731360.309,1439,18.8,54512,10.9393,1.52,0.0
1787731360.327,1440,17.9,57324,10.9580,1.52,0.0
1787731360.345,1441,17.9,57056,10.9555,1.52,0.0
1787731360.363,1442,17.8,57616,10.9442,1.52,0.0
1787731360.380,1443,17.6,58278,10.9717,1.52,0.0
1787731360.398,1444,17.5,58542,10.9697,1.52,0.0
1787731360.416,1445,17.7,57701,10.9343,1.52,0.0
1787731360.434,1446,17.7,57717,10.9637,1.52,0.0
1787731360.452,1447,17.9,57307,10.9293,1.52,0.0
1787731360.469,1448,17.8,57674,10.9487,1.52,0.0
1787731360.488,1449,18.0,56869,10.9801,1.52,0.0
1787731360.505,1450,17.5,58457,10.9433,1.52,0.0
1787731360.523,1451,18.1,56643,10.9494,1.52,0.0
1787731360.541,1452,17.8,57559,10.9605,1.52,0.0
1787731360.560,1453,18.0,56984,10.9495,1.52,0.0
1787731360.577,1454,17.7,57738,10.9601,1.52,0.0
1787731360.595,1455,17.9,57053,10.9240,1.52,0.0
1787731360.613,1456,17.8,57609,10.9339,1.52,0.0
1787731360.632,1457,18.1,56701,10.9298,1.52,0.0
1787731360.650,1458,17.8,57629,10.9507,1.52,0.0
1787731360.668,1459,18.0,57027,10.9404,1.52,0.0
1787731360.685,1460,17.8,57570,10.9405,1.52,0.0
1787731360.704,1461,17.9,57144,10.9348,1.52,0.0
1787731360.721,1462,17.8,57565,10.9666,1.52,0.0
1787731360.740,1463,18.0,57027,10.9487,1.52,0.0
1787731360.757,1464,17.3,59161,10.9476,1.52,0.0
1787731360.775,1465,17.7,57725,10.9523,1.52,0.0
1787731360.793,1466,17.6,58028,10.9703,1.52,0.0
1787731360.811,1467,17.9,57261,10.9201,1.52,0.0
1787731360.829,1468,17.9,57143,10.9544,1.52,0.0
1787731360.847,1469,18.0,56811,10.9456,1.52,0.0
1787731360.865,1470,17.7,57731,10.9554,1.52,0.0
1787731360.883,1471,17.9,57198,10.9645,1.52,0.0
1787731360.901,1472,17.8,57486,10.9455,1.52,0.0
1787731360.919,1473,17.9,57143,10.9559,1.52,0.0
1787731360.937,1474,17.9,57333,10.9402,1.52,0.0
1787731360.955,1475,17.9,57107,10.9495,1.52,0.0
1787731360.973,1476,17.9,57185,10.9601,1.52,0.0
1787731360.991,1477,17.9,57246,10.9703,1.52,0.0
1787731361.008,1478,17.8,57531,10.9604,1.52,0.0
1787731361.027,1479,18.0,56985,10.9529,1.52,0.0
1787731361.044,1480,17.3,59278,10.9499,1.52,0.0
1787731361.062,1481,17.8,57390,10.9450,1.52,0.0
1787731361.080,1482,17.6,58308,10.9594,1.52,0.0
1787731361.097,1483,17.8,57506,10.9536,1.52,0.0
1787731361.115,1484,17.7,57954,10.9424,1.52,0.0
1787731361.133,1485,17.9,57198,10.9350,1.52,0.0
1787731361.151,1486,17.7,57815,10.9393,1.52,0.0
1787731361.169,1487,17.9,57157,10.9735,1.52,0.0
1787731361.187,1488,17.4,58843,10.9398,1.52,0.0
1787731361.205,1489,17.7,57755,10.9509,1.52,0.0
1787731361.222,1490,17.7,58015,10.9520,1.52,0.0
1787731361.240,1491,17.5,58638,10.9415,1.52,0.0
1787731361.258,1492,17.6,58295,10.9428,1.52,0.0
1787731361.275,1493,17.5,58387,10.9656,1.52,0.0
1787731361.293,1494,17.7,57796,10.9497,1.52,0.0
1787731361.311,1495,17.6,58041,10.9654,1.52,0.0
1787731361.329,1496,17.5,58474,10.9535,1.52,0.0
1787731361.347,1497,17.8,57379,10.9278,1.52,0.0
1787731361.364,1498,17.7,57835,10.9458,1.52,0.0
1787731361.383,1499,18.0,56944,10.9517,1.52,0.0
1787731361.400,1500,17.7,57952,10.9153,1.52,0.0
1787731361.418,1501,17.9,57288,10.9469,1.52,0.0
1787731361.436,1502,17.3,59198,10.9423,1.52,0.0
1787731361.454,1503,17.7,57823,10.9606,1.52,0.0
1787731361.471,1504,17.7,57866,10.9656,1.52,0.0
1787731361.490,1505,18.1,56612,10.9466,1.52,0.0
1787731361.508,1506,17.9,57233,10.9666,1.52,0.0
1787731361.526,1507,17.9,57285,10.9439,1.52,0.0
1787731361.544,1508,17.7,57821,10.9754,1.52,0.0
1787731361.562,1509,17.9,57307,10.9352,1.52,0.0
1787731361.579,1510,17.7,57881,10.9533,1.52,0.0
1787731361.597,1511,17.8,57433,10.9516,1.52,0.0
1787731361.615,1512,17.8,57674,10.9297,1.52,0.0
1787731361.633,1513,17.9,57195,10.9462,1.52,0.0
1787731361.651,1514,17.9,57272,10.9286,1.52,0.0
1787731361.669,1515,17.9,57204,10.9575,1.52,0.0
1787731361.687,1516,17.7,58000,10.9589,1.52,0.0
1787731361.706,1517,18.1,56635,10.9548,1.52,0.0
1787731361.723,1518,17.3,59070,10.9308,1.52,0.0
1787731361.741,1519,17.7,57863,10.9369,1.52,0.0
1787731361.759,1520,17.7,58000,10.9542,1.52,0.0
1787731361.777,1521,17.9,57352,10.9626,1.52,0.0
1787731361.794,1522,17.7,57862,10.9540,1.52,0.0
1787731361.812,1523,17.5,58627,10.9618,1.52,0.0
1787731361.830,1524,17.6,58176,10.9591,1.52,0.0
1787731361.847,1525,17.6,58277,10.9405,1.52,0.0
1787731361.865,1526,17.3,59027,10.9534,1.52,0.0
1787731361.883,1527,17.7,57716,10.9443,1.52,0.0
1787731361.901,1528,17.7,57831,10.9415,1.52,0.0
1787731361.919,1529,17.9,57221,10.9627,1.52,0.0
1787731361.936,1530,17.7,57743,10.9295,1.52,0.0
1787731361.954,1531,17.6,58258,10.9490,1.52,0.0
1787731361.972,1532,17.5,58441,10.9215,1.52,0.0
1787731361.990,1533,17.9,57123,10.9729,1.52,0.0
1787731362.008,1534,17.6,58088,10.9588,1.52,0.0
1787731362.026,1535,17.9,57267,10.9684,1.52,0.0
1787731362.043,1536,17.7,57956,10.9303,1.52,0.0
1787731362.061,1537,17.9,57170,10.9503,1.52,0.0
1787731362.079,1538,17.3,59181,10.9567,1.52,0.0
1787731362.097,1539,17.8,57630,10.9260,1.52,0.0
1787731362.114,1540,17.7,57958,10.9215,1.52,0.0
1787731362.133,1541,17.9,57253,10.9486,1.52,0.0
1787731362.150,1542,17.6,58101,10.9620,1.52,0.0
1787731362.168,1543,17.9,57312,10.9648,1.52,0.0
1787731362.186,1544,17.3,59037,10.9648,1.52,0.0
1787731362.204,1545,17.7,57893,10.9541,1.52,0.0
1787731362.221,1546,17.6,58155,10.9229,1.52,0.0
1787731362.239,1547,17.9,57245,10.9411,1.52,0.0
1787731362.257,1548,17.7,57852,10.9547,1.52,0.0
1787731362.276,1549,18.0,56838,10.9615,1.52,0.0
1787731362.293,1550,17.7,57801,10.9389,1.52,0.0
1787731362.311,1551,17.8,57470,10.9465,1.52,0.0
1787731362.329,1552,17.9,57086,10.9530,1.52,0.0
1787731362.348,1553,17.9,57237,10.9672,1.52,0.0
1787731362.365,1554,17.7,57881,10.9536,1.52,0.0
1787731362.383,1555,17.9,57254,10.9194,1.52,0.0
1787731362.401,1556,17.7,57702,10.9822,1.52,0.0
1787731362.419,1557,17.9,57167,10.9943,1.52,0.0
1787731362.437,1558,17.3,59185,10.9582,1.52,0.0
1787731362.455,1559,17.7,57948,10.9328,1.52,0.0
1787731362.472,1560,17.6,58181,10.9477,1.52,0.0
1787731362.491,1561,17.9,57156,10.9510,1.52,0.0
1787731362.509,1562,17.8,57472,10.9462,1.52,0.0
1787731362.527,1563,18.2,56187,10.9698,1.52,0.0
1787731362.545,1564,17.8,57439,10.9762,1.52,0.0
1787731362.563,1565,17.7,57751,10.9556,1.52,0.0
1787731362.580,1566,17.7,57999,10.9640,1.52,0.0
1787731362.598,1567,17.9,57340,10.9586,1.52,0.0
1787731362.616,1568,17.7,57829,10.9214,1.52,0.0
1787731362.634,1569,17.9,57142,10.9564,1.52,0.0
1787731362.652,1570,17.3,59198,10.9357,1.52,0.0
1787731362.670,1571,17.8,57495,10.9771,1.52,0.0
1787731362.688,1572,17.7,57973,10.9699,1.52,0.0
1787731362.706,1573,17.9,57330,10.9441,1.52,0.0
1787731362.723,1574,17.6,58126,10.9233,1.52,0.0
1787731362.741,1575,17.9,57181,10.9548,1.52,0.0
1787731362.759,1576,17.4,59005,10.9554,1.52,0.0
1787731362.777,1577,17.7,57951,10.9629,1.52,0.0
1787731362.794,1578,17.6,58066,10.9646,1.52,0.0
1787731362.812,1579,17.5,58495,10.9404,1.52,0.0
1787731362.831,1580,18.5,55422,10.9343,1.52,0.0
1787731362.849,1581,18.6,55141,10.9605,1.52,0.0
1787731362.867,1582,17.9,57330,10.9548,1.52,0.0
1787731362.886,1583,17.9,57134,10.9374,1.52,0.0
1787731362.903,1584,17.7,58010,10.9680,1.52,0.0
1787731362.921,1585,18.0,56953,10.9540,1.52,0.0
1787731362.939,1586,17.7,57869,10.9584,1.52,0.0
1787731362.957,1587,17.9,57354,10.9533,1.52,0.0
1787731362.975,1588,17.4,58846,10.9389,1.52,0.0
1787731362.993,1589,17.7,57848,10.9723,1.52,0.0
1787731363.011,1590,17.8,57508,10.9801,1.52,0.0
1787731363.029,1591,17.8,57446,10.9484,1.52,0.0
1787731363.046,1592,17.7,58001,10.9793,1.52,0.0
1787731363.065,1593,18.0,56957,10.9507,1.52,0.0
1787731363.082,1594,17.7,57716,10.9588,1.52,0.0
1787731363.100,1595,17.8,57399,10.9645,1.52,0.0
1787731363.118,1596,17.3,59101,10.9424,1.52,0.0
1787731363.136,1597,17.7,57874,10.9242,1.52,0.0
1787731363.153,1598,17.7,57988,10.9483,1.52,0.0
1787731363.171,1599,17.9,57241,10.9524,1.52,0.0
1787731363.189,1600,17.8,57617,10.9490,1.52,0.0
1787731363.207,1601,17.9,57283,10.9741,1.52,0.0
1787731363.225,1602,17.3,59194,10.9371,1.52,0.0
1787731363.242,1603,17.4,59014,10.9247,1.52,0.0
1787731363.260,1604,17.4,58805,10.9635,1.52,0.0
1787731363.278,1605,17.7,57790,10.9415,1.52,0.0
1787731363.296,1606,17.7,57893,10.9452,1.52,0.0
1787731363.314,1607,17.9,57166,10.9739,1.52,0.0
1787731363.331,1608,17.6,58058,10.9548,1.52,0.0
1787731363.350,1609,18.1,56702,10.9499,1.52,0.0
1787731363.367,1610,17.6,58101,10.9906,1.52,0.0
1787731363.386,1611,18.3,55882,10.9831,1.52,0.0
1787731363.403,1612,17.5,58580,10.9467,1.52,0.0
1787731363.421,1613,17.5,58658,10.9503,1.52,0.0
1787731363.438,1614,17.2,59420,10.9714,1.52,0.0
1787731363.456,1615,17.4,58753,10.9535,1.52,0.0
1787731363.473,1616,17.3,59325,10.9458,1.52,0.0
1787731363.491,1617,17.5,58667,10.9568,1.52,0.0
1787731363.508,1618,17.3,59115,10.9445,1.52,0.0
1787731363.526,1619,17.6,58218,10.9166,1.52,0.0
1787731363.543,1620,17.3,59256,10.9390,1.52,0.0
1787731363.561,1621,17.5,58664,10.9554,1.52,0.0
1787731363.578,1622,17.3,59327,10.9020,1.52,0.0
1787731363.596,1623,17.5,58656,10.9792,1.52,0.0
1787731363.613,1624,17.3,59332,10.9946,1.52,0.0
1787731363.631,1625,17.4,58874,10.9376,1.52,0.0
1787731363.648,1626,17.2,59593,10.9650,1.52,0.0
1787731363.666,1627,17.4,58857,10.9461,1.52,0.0
1787731363.683,1628,17.4,58943,10.9554,1.52,0.0
1787731363.701,1629,17.6,58130,10.9221,1.52,0.0
1787731363.718,1630,17.3,59212,10.9453,1.52,0.0
1787731363.736,1631,17.4,58682,10.9397,1.52,0.0
1787731363.753,1632,17.2,59411,10.9541,1.52,0.0
1787731363.771,1633,17.4,58691,10.9361,1.52,0.0
1787731363.788,1634,17.2,59389,10.9899,1.52,0.0
1787731363.806,1635,17.4,58706,10.9465,1.52,0.0
1787731363.823,1636,17.3,59023,10.9310,1.52,0.0
1787731363.841,1637,17.6,58080,10.9277,1.52,0.0
1787731363.858,1638,17.3,59315,10.9527,1.52,0.0
1787731363.876,1639,17.4,58801,10.9391,1.52,0.0
1787731363.893,1640,17.2,59424,10.9468,1.52,0.0
1787731363.911,1641,17.5,58616,10.9406,1.52,0.0
1787731363.928,1642,17.3,59172,10.9530,1.52,0.0
1787731363.946,1643,17.5,58527,10.9464,1.52,0.0
1787731363.963,1644,17.2,59387,10.9533,1.52,0.0
1787731363.981,1645,17.4,58956,10.9673,1.52,0.0
1787731363.998,1646,17.2,59554,10.9785,1.52,0.0
1787731364.016,1647,17.6,58122,10.9480,1.52,0.0
1787731364.033,1648,17.3,59302,10.9655,1.52,0.0
1787731364.050,1649,17.4,58722,10.9239,1.52,0.0
1787731364.068,1650,17.3,59336,10.9598,1.52,0.0
1787731364.085,1651,17.5,58536,10.9286,1.52,0.0
1787731364.103,1652,17.2,59367,10.9753,1.52,0.0
1787731364.120,1653,17.4,58697,10.9518,1.52,0.0
1787731364.138,1654,17.2,59427,10.9596,1.52,0.0
1787731364.155,1655,17.4,58858,10.9376,1.52,0.0
1787731364.173,1656,17.2,59402,10.9473,1.52,0.0
1787731364.190,1657,17.4,58804,10.9442,1.52,0.0
1787731364.207,1658,17.2,59588,10.9444,1.52,0.0
1787731364.225,1659,17.4,58744,10.9628,1.52,0.0
1787731364.242,1660,17.3,59188,10.9557,1.52,0.0
1787731364.260,1661,17.4,58697,10.9696,1.52,0.0
1787731364.277,1662,17.3,59292,10.9430,1.52,0.0
1787731364.295,1663,17.4,58743,10.9327,1.52,0.0
1787731364.312,1664,17.3,59167,10.9246,1.52,0.0
1787731364.330,1665,17.4,58722,10.9542,1.52,0.0
1787731364.347,1666,17.4,58850,10.9346,1.52,0.0
1787731364.365,1667,17.5,58569,10.9423,1.52,0.0
1787731364.382,1668,17.2,59363,10.9230,1.52,0.0
1787731364.400,1669,17.4,58784,10.9465,1.52,0.0
1787731364.417,1670,17.2,59476,10.9518,1.52,0.0
1787731364.435,1671,17.5,58650,10.9708,1.52,0.0
1787731364.452,1672,17.2,59447,10.9604,1.52,0.0
1787731364.470,1673,17.5,58476,10.9436,1.52,0.0
1787731364.487,1674,17.3,59223,10.9763,1.52,0.0
1787731364.505,1675,17.6,58208,10.9301,1.52,0.0
1787731364.522,1676,17.4,58990,10.9372,1.52,0.0
1787731364.540,1677,17.5,58679,10.9318,1.52,0.0
1787731364.557,1678,17.2,59400,10.9760,1.52,0.0
1787731364.575,1679,17.5,58481,10.9707,1.52,0.0
1787731364.592,1680,17.2,59379,10.9444,1.52,0.0
1787731364.610,1681,17.5,58584,10.9530,1.52,0.0
1787731364.627,1682,17.3,59354,10.9817,1.52,0.0
1787731364.645,1683,17.4,58776,10.9665,1.52,0.0
1787731364.662,1684,17.2,59419,10.9478,1.52,0.0
1787731364.680,1685,17.6,58054,10.9498,1.52,0.0
1787731364.697,1686,17.2,59439,10.9378,1.52,0.0
1787731364.715,1687,17.7,57758,10.9486,1.52,0.0
1787731364.733,1688,17.7,57797,10.9463,1.52,0.0
1787731364.751,1689,17.8,57476,10.9209,1.52,0.0
1787731364.768,1690,17.6,58073,10.9558,1.52,0.0
1787731364.786,1691,17.8,57523,10.9558,1.52,0.0
1787731364.804,1692,17.4,58960,10.9432,1.52,0.0
1787731364.822,1693,17.8,57566,10.9417,1.52,0.0
1787731364.840,1694,17.7,57942,10.9551,1.52,0.0
1787731364.858,1695,18.0,57008,10.9284,1.52,0.0
1787731364.876,1696,17.6,58057,10.9472,1.52,0.0
1787731364.894,1697,17.9,57293,10.9489,1.52,0.0
1787731364.911,1698,17.7,57953,10.9536,1.52,0.0
1787731364.930,1699,18.0,57020,10.9654,1.52,0.0
1787731364.947,1700,17.3,59111,10.9300,1.52,0.0
1787731364.965,1701,17.7,57909,10.9409,1.52,0.0
1787731364.983,1702,17.7,57903,10.9376,1.52,0.0
1787731365.001,1703,17.8,57426,10.9524,1.52,0.0
1787731365.019,1704,17.9,57087,10.9538,1.52,0.0
1787731365.037,1705,18.0,56890,10.9587,1.52,0.0
1787731365.055,1706,17.7,57920,10.9668,1.52,0.0
1787731365.073,1707,17.9,57275,10.9691,1.52,0.0
1787731365.090,1708,17.8,57599,10.9326,1.52,0.0
1787731365.109,1709,17.9,57192,10.9786,1.52,0.0
1787731365.126,1710,17.7,57879,10.9777,1.52,0.0
1787731365.145,1711,17.9,57090,10.9303,1.52,0.0
1787731365.162,1712,17.8,57667,10.9551,1.52,0.0
1787731365.181,1713,17.9,57191,10.9607,1.52,0.0
1787731365.198,1714,17.3,59150,10.9489,1.52,0.0
1787731365.216,1715,17.7,57857,10.9390,1.52,0.0
1787731365.234,1716,17.6,58043,10.9662,1.52,0.0
1787731365.252,1717,17.9,57221,10.9328,1.52,0.0
1787731365.269,1718,17.3,59121,10.9480,1.52,0.0
1787731365.287,1719,17.7,57750,10.9435,1.52,0.0
1787731365.886,1720,599.5,1708,10.9635,1.52,0.0
1787731366.513,1721,626.1,1635,10.9536,1.52,0.0
1787731366.574,1722,60.7,16856,10.9271,1.52,0.0
1787731366.598,1723,23.7,43135,10.9577,1.52,0.0
1787731366.615,1724,17.6,58300,10.9535,1.52,0.0
1787731366.633,1725,17.7,57803,10.9387,1.52,0.0
1787731366.651,1726,17.5,58602,10.9524,1.52,0.0
1787731366.669,1727,17.7,57835,10.9481,1.52,0.0
1787731366.686,1728,17.5,58401,10.9628,1.52,0.0
1787731366.704,1729,17.7,57859,10.9466,1.52,0.0
1787731366.722,1730,17.5,58385,10.9599,1.52,0.0
1787731366.740,1731,17.7,57782,10.9521,1.52,0.0
1787731366.757,1732,17.6,58241,10.9637,1.52,0.0
1787731366.778,1733,20.6,49634,10.9560,1.52,0.0
1787731366.800,1734,21.9,46683,10.9463,1.52,0.0
1787731366.823,1735,22.7,45028,10.9290,1.52,0.0
1787731366.847,1736,23.2,44195,10.9891,1.52,0.0
1787731366.869,1737,22.2,46112,10.9480,1.52,0.0
1787731366.890,1738,20.9,49089,10.9568,1.52,0.0
1787731366.913,1739,22.4,45676,10.9487,1.52,0.0
1787731366.937,1740,23.5,43609,10.9449,1.52,0.0
1787731366.958,1741,21.4,47907,10.9424,1.52,0.0
1787731366.980,1742,21.6,47503,10.9410,1.52,0.0
1787731367.590,1743,609.3,1681,10.9222,1.52,0.0
1787731368.196,1744,606.1,1689,10.9498,1.52,0.0
1787731368.218,1745,21.8,46973,10.9485,1.52,0.0
1787731368.241,1746,23.0,44505,10.9530,1.52,0.0
1787731368.263,1747,21.9,46770,10.9473,1.52,0.0
1787731368.519,1748,256.0,4000,10.9444,1.52,0.0
1787731368.558,1749,38.1,26896,10.9412,1.52,0.0
1787731368.596,1750,38.3,26765,10.9746,1.52,0.0
1787731368.633,1751,36.3,28226,10.9308,1.52,0.0
1787731368.651,1752,18.2,56190,10.9715,1.52,0.0
1787731368.669,1753,17.9,57269,10.9524,1.52,0.0
1787731368.687,1754,17.8,57609,10.9586,1.52,0.0
1787731368.705,1755,17.9,57269,10.9675,1.52,0.0
1787731368.723,1756,17.8,57548,10.9608,1.52,0.0
1787731368.741,1757,17.9,57056,10.9475,1.52,0.0
1787731368.759,1758,17.7,57720,10.9683,1.52,0.0
1787731368.777,1759,18.0,57027,10.9438,1.52,0.0
1787731368.795,1760,17.7,57747,10.9496,1.52,0.0
1787731368.813,1761,18.1,56566,10.9563,1.52,0.0
1787731368.831,1762,17.8,57651,10.9484,1.52,0.0
1787731368.848,1763,17.5,58397,10.9551,1.52,0.0
1787731368.866,1764,17.6,58337,10.9601,1.52,0.0
1787731368.884,1765,17.8,57621,10.9590,1.52,0.0
1787731368.902,1766,17.7,57825,10.9409,1.52,0.0
1787731368.920,1767,17.9,57093,10.9474,1.52,0.0
1787731368.938,1768,17.8,57535,10.9297,1.52,0.0
1787731368.956,1769,18.0,56902,10.9816,1.52,0.0
1787731368.974,1770,17.7,57724,10.9560,1.52,0.0
1787731368.992,1771,17.9,57060,10.9672,1.52,0.0
1787731369.010,1772,17.8,57415,10.9581,1.52,0.0
1787731369.028,1773,17.9,57079,10.9571,1.52,0.0
1787731369.046,1774,17.7,57884,10.9595,1.52,0.0
1787731369.064,1775,18.0,56909,10.9625,1.52,0.0
1787731369.082,1776,17.7,57715,10.9766,1.52,0.0
1787731369.100,1777,17.9,57094,10.9390,1.52,0.0
1787731369.118,1778,17.8,57638,10.9533,1.52,0.0
1787731369.136,1779,18.0,57027,10.9647,1.52,0.0
1787731369.154,1780,17.9,57242,10.9264,1.52,0.0
1787731369.172,1781,17.9,57176,10.9666,1.52,0.0
1787731369.190,1782,17.8,57552,10.9386,1.52,0.0
1787731369.207,1783,17.5,58498,10.9512,1.52,0.0
1787731369.225,1784,17.5,58370,10.9307,1.52,0.0
1787731369.243,1785,17.9,57054,10.9482,1.52,0.0
1787731369.261,1786,17.7,57743,10.9411,1.52,0.0
1787731369.279,1787,17.9,57079,10.9695,1.52,0.0
1787731369.297,1788,17.8,57622,10.9541,1.52,0.0
1787731369.315,1789,18.0,57045,10.9368,1.52,0.0
1787731369.333,1790,17.8,57583,10.9273,1.52,0.0
1787731369.351,1791,18.0,56965,10.9589,1.52,0.0
1787731369.369,1792,17.8,57432,10.9418,1.52,0.0
1787731369.387,1793,18.0,56843,10.9379,1.52,0.0
1787731369.405,1794,17.8,57573,10.9582,1.52,0.0
1787731369.423,1795,17.9,57108,10.9561,1.52,0.0
1787731369.441,1796,17.8,57495,10.9385,1.52,0.0
1787731369.459,1797,17.9,57100,10.9627,1.52,0.0
1787731369.477,1798,17.8,57420,10.9552,1.52,0.0
1787731369.495,1799,18.1,56600,10.9568,1.52,0.0
1787731369.513,1800,17.9,57201,10.9352,1.52,0.0
1787731369.531,1801,17.8,57389,10.9424,1.52,0.0
1787731369.549,1802,17.7,57703,10.9613,1.52,0.0
1787731369.567,1803,17.9,57141,10.9601,1.52,0.0
1787731369.585,1804,17.7,57722,10.9435,1.52,0.0
1787731370.190,1805,605.0,1693,10.9394,1.52,0.0
1787731370.211,1806,21.2,48330,10.9502,1.52,0.0
1787731370.232,1807,20.9,48941,10.9600,1.52,0.0
1787731370.254,1808,21.5,47653,10.9510,1.52,0.0
1787731370.275,1809,21.0,48777,10.9795,1.52,0.0
1787731370.298,1810,22.0,46586,10.9490,1.52,0.0
1787731370.319,1811,21.1,48626,10.9595,1.52,0.0
1787731370.340,1812,20.9,48927,10.9575,1.52,0.0
1787731370.361,1813,21.0,48696,10.9474,1.52,0.0
1787731370.384,1814,22.5,45513,10.9378,1.52,0.0
1787731370.406,1815,21.5,47649,10.9085,1.52,0.0
1787731370.427,1816,21.1,48541,10.9557,1.52,0.0
1787731372.712,1817,2285.1,448,10.9184,1.52,0.0
1787731372.751,1818,38.8,26424,10.9473,1.52,0.0
1787731372.773,1819,21.3,48079,10.9464,1.52,0.0
1787731372.795,1820,21.9,46751,10.9641,1.52,0.0
1787731372.816,1821,21.3,48080,10.9517,1.52,0.0
1787731372.838,1822,21.5,47725,10.9577,1.52,0.0
1787731372.860,1823,21.3,48117,10.9505,1.52,0.0
1787731372.881,1824,20.7,49350,10.9546,1.52,0.0
1787731372.900,1825,19.3,53144,10.9560,1.52,0.0
1787731372.920,1826,20.2,50694,10.9614,1.52,0.0
1787731372.941,1827,20.0,51110,10.9580,1.52,0.0
1787731372.961,1828,20.2,50645,10.9379,1.52,0.0
1787731372.981,1829,19.7,51863,10.9403,1.52,0.0
1787731373.003,1830,21.3,48010,10.9364,1.52,0.0
1787731373.022,1831,19.8,51800,10.9510,1.52,0.0
1787731373.042,1832,19.6,52158,10.9534,1.52,0.0
1787731373.597,1833,554.8,1846,10.9453,1.52,0.0
1787731373.643,1834,45.8,22358,10.9398,1.52,0.0
1787731373.684,1835,40.0,25568,10.9581,1.52,0.0
1787731373.705,1836,21.1,48472,10.9609,1.52,0.0
1787731373.727,1837,21.9,46703,10.9694,1.52,0.0
1787731373.748,1838,21.0,48774,10.9763,1.52,0.0
1787731373.769,1839,20.6,49818,10.9544,1.52,0.0
1787731373.788,1840,19.0,53922,10.9438,1.52,0.0
1787731373.807,1841,18.9,54205,10.9592,1.52,0.0
1787731373.826,1842,18.9,54105,10.9507,1.52,0.0
1787731373.845,1843,18.6,54976,10.9493,1.52,0.0
1787731373.864,1844,18.5,55215,10.9624,1.52,0.0
1787731373.882,1845,18.7,54779,10.9408,1.52,0.0
1787731373.901,1846,18.5,55223,10.9817,1.52,0.0
1787731373.920,1847,18.6,55164,10.9416,1.52,0.0
1787731373.939,1848,18.5,55208,10.9572,1.52,0.0
